22.241	150.36
22.5	120.68
22.759	162.35
23.017	160.09
23.276	179.86
23.535	287.75
23.793	288.37
24.052	109.12
24.31	67.47
24.569	11.704
24.828	10.327
25.086	59.208
26.121	42.685
26.379	42.341
27.155	26.506
27.672	16.179
27.931	15.835
30.259	52.324
30.776	13.701
31.035	13.976
31.293	10.671
31.552	44.283
31.81	41.222
32.069	79.862
32.328	79.174
32.586	71.666
32.845	71.945
33.103	61.618
33.362	61.274
33.621	26.162
33.879	26.162
34.138	25.818
34.397	25.473
34.655	37.742
34.914	38.252
35.172	70.568
35.431	70.568
35.69	61.675
35.948	61.962
36.724	22.031
36.983	23.325
37.241	16.523
37.5	16.868
37.759	39.833
38.017	40
38.276	67.814
38.535	67.814
38.793	40.941
39.052	41.373
39.31	16.868
39.569	37.575
39.828	37.522
40.086	62.995
40.345	62.651
40.603	38.296
40.862	38.748
41.121	20.998
41.379	20.654
41.638	35.09
41.897	35.318
42.155	34.423
42.414	34.423
42.672	41.997
42.931	42.095
43.19	60.929
43.448	60.585
43.707	41.063
43.965	41.372
44.224	64.372
44.483	63.683
44.741	45.009
45	46.226
45.259	35.8
45.517	35.456
45.776	31.669
46.035	38.855
46.293	46.127
46.552	46.816
46.81	41.48
47.069	41.149
47.586	58.864
47.845	58.864
48.103	55.766
48.362	55.766
49.138	55.078
50.172	61.274
50.431	61.274
50.69	58.348
50.948	59.466
51.207	57.831
51.465	57.487
51.724	59.897
51.983	59.798
52.241	58.52
52.5	58.52
52.759	61.79
53.017	61.372
53.276	61.962
53.535	61.618
53.793	62.306
54.052	61.962
54.31	61.962
54.569	62.306
54.828	60.585
55.086	61.962
55.345	61.962
55.603	63.89
55.862	63.733
56.121	62.995
56.379	63.339
56.638	65.519
56.897	64.601
57.155	66.437
57.414	66.781
57.672	66.781
57.931	66.486
58.19	66.093
58.448	66.781
58.707	67.814
58.965	68.331
59.224	67.814
59.483	68.158
59.741	68.984
60	68.847
60.259	70.224
60.517	70.683
60.776	69.707
61.035	70.499
61.293	70.568
61.552	70.224
61.81	70.912
62.069	72.289
62.586	73.207
62.845	72.564
63.103	72.519
63.362	75.043
63.621	73.253
63.879	73.666
64.138	75.387
64.397	75.731
64.655	76.42
64.914	74.355
65.172	74.699
65.431	74.355
65.69	75.961
65.948	76.191
66.207	76.076
66.466	76.42
66.724	76.833
66.983	76.558
67.241	77.797
67.5	77.453
67.759	78.83
68.017	79.518
68.276	79.174
68.534	78.83
68.793	79.518
69.052	79.862
69.31	80.207
69.569	79.862
69.828	81.239
70.086	80.551
70.345	80.895
70.603	81.239
70.862	79.862
71.121	83.993
71.379	84.682
71.638	83.132
71.897	83.477
72.155	85.026
72.414	84.682
72.672	83.764
72.931	84.51
73.19	85.37
73.448	85.714
73.707	87.436
73.966	86.403
74.224	86.403
74.483	86.747
74.741	85.714
75	88.124
75.259	88.468
75.517	88.124
75.776	87.436
76.034	87.436
76.293	88.812
76.552	88.353
76.81	88.468
77.069	89.501
77.328	89.501
77.586	89.157
77.845	88.124
78.103	90.878
78.362	91.222
78.621	91.222
78.879	91.05
79.138	90.878
79.397	90.878
79.655	92.025
79.914	92.083
80.172	93.287
80.431	93.632
80.69	95.009
80.948	93.632
81.207	93.632
81.466	93.976
81.724	93.976
81.983	93.976
82.241	94.32
82.5	94.779
82.759	95.353
83.017	95.697
83.276	97.074
83.534	95.927
83.793	95.697
84.052	95.353
84.31	95.353
84.569	96.936
84.828	96.73
85.086	97.074
85.345	96.73
85.603	97.59
85.862	97.763
86.121	98.451
86.379	99.139
86.638	99.484
86.897	99.828
87.155	99.484
87.414	99.598
87.672	99.828
87.931	100.52
88.19	100.86
88.448	100.52
88.707	101.03
88.966	101.89
89.224	102.24
89.483	102.58
89.741	102.24
90	101.89
90.259	102.24
90.517	103.04
90.776	103.61
91.034	104.65
91.293	104.65
91.552	105.34
91.81	104.3
92.069	103.96
92.328	104.3
92.586	104.65
92.845	105.68
93.103	105.68
93.362	105.68
93.621	106.48
93.879	105.68
94.138	107.4
94.397	107.4
94.655	106.94
94.914	107.4
95.431	108.78
95.69	108.09
96.207	110.16
96.466	109.24
96.724	109.12
96.983	110.84
97.241	110.84
97.5	110.5
97.759	108.78
98.017	109.81
98.276	110.16
98.534	110.84
98.793	110.84
99.052	111.19
99.31	111.19
99.569	112.39
99.828	111.94
100.09	117.73
99.828	117.38
99.569	117.38
99.31	123.92
99.052	125.3
98.793	125.65
98.534	125.65
98.276	127.02
98.017	127.71
97.759	127.71
97.5	128.06
97.241	129.43
96.983	131.5
96.724	131.84
96.466	131.84
96.207	133.91
95.948	135.63
95.69	135.97
95.431	136.32
95.172	138.38
94.914	140.1
94.655	140.1
94.397	140.79
94.138	144.92
93.879	144.92
93.621	145.27
93.362	146.99
93.103	149.4
92.845	149.74
92.586	150.09
92.328	152.84
92.069	154.56
91.81	154.91
91.552	154.91
91.293	155.94
91.034	158.35
90.776	158.69
90.517	158.69
90.259	161.1
90	162.82
89.741	163.17
89.483	163.51
89.224	164.89
88.966	166.95
88.707	167.3
88.448	167.64
88.19	169.71
87.931	171.43
87.672	171.77
87.414	172.12
87.155	174.18
86.897	175.9
86.638	176.25
86.379	176.59
86.121	180.03
85.862	180.03
85.603	180.38
85.345	182.44
85.086	184.16
84.828	184.16
84.569	184.51
84.31	185.89
84.052	187.61
83.793	187.95
83.534	188.3
83.276	190.36
83.017	191.39
82.759	191.39
82.5	191.74
82.241	192.43
81.983	194.15
81.724	194.49
81.466	194.49
81.207	196.21
80.948	197.59
80.69	197.59
80.431	197.94
80.172	199.31
79.914	200.69
79.655	200.69
79.397	200.69
79.138	202.41
78.879	203.44
78.621	203.44
78.362	203.44
78.103	205.85
77.845	206.2
77.586	206.54
77.328	207.23
77.069	207.92
76.81	207.92
76.552	207.92
76.293	209.29
76.034	209.98
75.776	210.33
75.517	210.33
75.259	211.36
75	212.39
74.741	212.74
74.483	212.39
74.224	213.43
73.966	214.8
73.707	214.8
73.448	215.15
73.19	215.15
72.931	216.52
72.672	216.87
72.414	217.21
72.155	217.9
71.897	218.93
71.638	218.93
71.379	218.93
71.121	221
70.862	221
70.603	221
70.345	222.03
70.086	222.72
69.828	223.06
69.569	223.41
69.31	224.1
69.052	225.13
68.793	225.47
68.534	225.47
68.276	226.51
68.017	227.19
67.759	227.54
67.5	227.54
67.241	228.57
66.983	228.92
66.724	229.26
66.466	229.6
66.207	230.29
65.948	230.98
65.69	230.98
65.431	230.98
65.172	231.67
64.914	232.7
64.655	233.05
64.397	233.39
64.138	233.39
63.879	235.11
63.621	235.11
63.362	235.46
63.103	236.83
62.845	237.18
62.586	237.18
62.328	238.21
62.069	238.9
61.81	239.24
61.552	239.24
61.293	240.28
61.035	240.96
60.776	240.96
60.517	241.31
60.259	241.65
60	242.34
59.741	242.34
59.483	242.34
59.224	242.69
58.965	243.72
