22.241	172.81
22.5	136.09
22.759	311.41
23.017	307.41
23.276	214.3
23.535	132.4
24.052	87.14
24.31	30.981
24.569	42.573
24.828	42.906
25.086	48.422
25.345	48.193
25.603	51.373
25.862	51.979
26.121	11.704
26.379	29.375
26.638	43.904
26.897	43.551
27.155	44.75
27.414	36.145
27.672	43.246
27.931	43.698
28.19	11.704
28.448	47.045
28.707	43.213
28.965	44.251
29.224	39.587
29.483	48.652
29.741	31.325
30	44.298
30.259	50.029
30.517	40.792
30.776	45.299
31.035	57.487
31.293	57.143
31.552	46.903
31.81	46.341
32.069	63.339
32.328	62.651
32.586	46.846
32.845	47.428
33.103	48.193
33.362	48.537
33.621	46.395
33.879	46.856
34.138	50.947
34.655	44.465
34.914	44.75
35.172	51.979
35.431	51.979
35.69	42.711
35.948	42.217
36.465	49.57
36.724	43.35
36.983	43.144
37.241	43.029
37.5	42.685
37.759	45.278
38.017	45.566
38.276	40.62
38.535	39.931
38.793	46.19
39.052	45.955
39.31	47.504
39.569	46.002
39.828	46.196
40.086	48.193
40.345	48.193
40.603	48.231
40.862	48.307
41.121	46.472
41.379	46.472
41.638	47.16
41.897	48.107
42.155	48.193
42.672	53.012
42.931	48.537
43.19	48.193
43.707	49.695
43.965	48.881
44.483	47.504
44.741	49.834
45	49.729
45.259	48.193
45.517	49.57
45.776	55.078
46.035	52.324
46.293	53.356
46.552	53.7
46.81	53.242
47.069	50.258
47.328	50.602
47.586	53.27
47.845	52.783
48.103	52.668
48.362	52.668
48.621	53.7
48.879	57.831
49.138	58.52
49.397	59.208
49.655	58.332
49.914	61.618
50.172	61.274
49.914	58.52
49.655	58.52
49.397	58.52
49.138	56.454
48.879	61.618
48.621	61.962
48.362	61.962
48.103	66.093
47.845	70.912
47.586	70.912
47.328	70.912
47.069	77.108
46.81	77.453
46.552	77.797
46.293	81.239
46.035	85.026
45.776	85.026
45.517	85.37
45.259	88.124
45	90.534
44.741	90.534
44.483	90.878
44.224	91.91
43.965	94.664
43.707	94.664
43.448	95.009
43.19	97.763
42.931	100.17
42.672	100.17
42.414	100.52
42.155	103.61
41.897	105.34
41.638	105.34
41.379	105.34
41.121	106.71
40.862	108.78
40.603	108.78
40.345	109.12
40.086	113.25
39.828	113.94
39.569	113.94
39.31	116.01
39.052	118.07
38.793	118.07
38.535	118.07
38.276	119.11
38.017	121.52
37.759	121.52
37.5	121.86
37.241	124.27
36.983	126.33
36.724	126.68
36.465	127.02
36.207	128.4
35.948	129.09
35.69	129.43
35.431	129.09
35.172	131.15
34.914	133.22
34.655	133.22
34.397	133.91
34.138	136.32
33.879	136.66
33.621	136.66
33.362	137.01
33.103	138.38
32.845	139.76
32.586	139.76
32.328	140.45
32.069	141.48
31.81	142.86
31.552	142.86
31.293	143.2
31.035	145.27
30.776	145.61
30.517	145.96
30.259	146.3
30	147.68
29.741	148.02
29.483	148.02
29.224	148.37
28.965	150.43
28.707	151.12
28.448	151.12
28.19	153.87
27.931	154.22
27.672	154.22
27.414	154.56
27.155	155.94
26.897	157.66
26.638	157.66
26.379	158
26.121	158.69
25.862	159.04
25.603	159.04
25.345	159.04
25.086	162.48
24.828	162.48
24.569	162.82
24.31	163.17
24.052	163.51
23.793	165.58
23.535	166.61
23.276	167.3
23.017	166.95
22.759	167.64
22.5	167.99
22.241	169.36
21.983	167.99
21.724	168.33
21.465	169.02
